title,description,skill,link,img_url,label
Embedded Software Specialist,CANTEK SOĞUTMA A.Ş.,rtos,https://www.kariyer.net//is-ilani/cantek-sogutma-a-s-gomulu-yazilim-uzmani-3474194,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/13066cantek.gif,data analyst
SAP ABAP Specialist,Sarkuysan A.Ş.,sap,https://www.kariyer.net//is-ilani/sarkuysan-a-s-sap-abap-uzmani-3495037,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/sarkuysan_logo.gif,
SAP ABAP Software Developer,Gizli Firma,sap,https://www.kariyer.net//is-ilani/gizli-firma-sap-abap-yazilim-gelistirme-uzmani-3118547,,data analyst
SAP ABAP Specialist,Yıldızlar Yatırım Holding A.Ş.,sap,https://www.kariyer.net//is-ilani/yildizlar-yatirim-holding-a-s-sap-abap-uzmani-2967253,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/11704_250986.jpg,
SAP ABAP Senior Software Specialist,Aromsa Besin Aroma Ve Katkı Maddeleri,"sap, javascript",https://www.kariyer.net//is-ilani/aromsa-besin-aroma-ve-katki-maddeleri-sap-abap-kidemli-yazilim-uzmani-3370425,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/20916_254029.jpg,front-end developer
SAP ABAP Specialist,GÖLTAŞ GÖLLER BÖLGESİ ÇİMENTO SAN.VE TİC.A.Ş.,sap,https://www.kariyer.net//is-ilani/goltas-goller-bolgesi-cimento-san-ve-tic-a-s-sap-abap-uzmani-3509388,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/goltas-5112020.jpg,
Draftsman,Mikropor Makina San. Tic. A.Ş.,"autocad, autodesk inventor",https://www.kariyer.net//is-ilani/mikropor-makina-san-tic-a-s-teknik-ressam-3357826,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/14721.gif,data analyst
SAP ABAP Specialist,EKU FREN VE DÖKÜM SANAYİ A.Ş.,"programming, sap",https://www.kariyer.net//is-ilani/eku-fren-ve-dokum-sanayi-a-s-sap-abap-uzmani-2270787,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1242_252571.jpg,software engineer
SAP ABAP Specialist,ERBAKIR ELEKTROLİTİK BAKIR MAMÜLLERİ A.Ş.,sap,https://www.kariyer.net//is-ilani/erbakir-elektrolitik-bakir-mamulleri-a-s-sap-abap-uzmani-3500488,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/173643_217378.jpg,
Software Testing and Quality Specialist,Gizli Firma,"iis, sql",https://www.kariyer.net//is-ilani/gizli-firma-yazilim-test-ve-kalite-uzmani-3508414,,data warehouse developer
React Native Developer (Remote),Domino's Pizza,"leads, scrum, engineering, ecommerce, moving, turkish, typescript, git, history, android, delivery, javascript",https://www.kariyer.net//is-ilani/domino-s-pizza-react-native-developer-remote-3488692,/_assets/img/firma-logosuz.png,front-end developer
Mobile Application Developer,BİZE PROJE GELİŞTİRME A.Ş,"json, restful, swift, azure, android, dart",https://www.kariyer.net//is-ilani/bize-proje-gelistirme-a-s-mobil-uygulama-gelistiricisi-3474570,/_assets/img/firma-logosuz.png,cloud solutions architect
Mobile Developer,LEDBİM BİLİŞİM DANIŞMANLIK VE TİCARET ANONİM ŞİRKETİ,"restful, design, pdf, hive",https://www.kariyer.net//is-ilani/ledbim-bilisim-danismanlik-ve-ticaret-anonim-sirke-mobile-developer-3314750,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/nxv54jr0.bgo.jpg,data analyst
Junior Mobile Application Developer,Limak Yatırım Enerji Ürt. İşl. Hiz. ve İnş. A.Ş.,"recruitment, swift, management, health, insurance, research, software development, android, git, design, dart",https://www.kariyer.net//is-ilani/limak-yatirim-enerji-urt-isl-hiz-ve-ins-a-s-junior-mobile-application-developer-3490668,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/limak_logo.gif,mobile app developer
Mobile Application Developer,Biges Güvenli Hayat Teknolojileri A.Ş.,"git, restful, javascript",https://www.kariyer.net//is-ilani/biges-guvenli-hayat-teknolojileri-a-s-mobil-uygulama-gelistiricisi-3507209,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/biges.gif,front-end developer
Mobile Applications Team Leader,Seyir Mobil Yazılım Elektronik Otomasyon Sistemler,android,https://www.kariyer.net//is-ilani/seyir-mobil-yazilim-elektronik-otomasyon-sistemler-mobil-uygulamalar-takim-lideri-3483916,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/51585_logo.gif,mobile app developer
Mobile Application Developer,İPEKYOLU KUYUMCULUK KIYMETLİ TAŞLAR TURİZM OTELCİLİK SANAYİ VE TİCARET LTD.ŞTİ.,"git, android",https://www.kariyer.net//is-ilani/ipekyolu-kuyumculuk-kiymetli-taslar-turizm-otelcil-mobil-uygulama-gelistiricisi-3508624,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/170444_218310.jpg,mobile app developer
Android Application Development Specialist,Gizli Firma,"json, android, java",https://www.kariyer.net//is-ilani/gizli-firma-android-uygulama-gelistirme-uzmani-3359859,,mobile app developer
Mobile Software Specialist,Horoz Lojistik Kargo Hizmetleri ve Tic. A.Ş.,"git, android, oracle, sql",https://www.kariyer.net//is-ilani/horoz-lojistik-kargo-hizmetleri-ve-tic-a-s-mobil-yazilim-uzmani-3281714,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/horoz_3.gif,data warehouse developer
Enterprise Resource Planning Assistant Specialist,TREPAŞ,"crm, excel, sap",https://www.kariyer.net//is-ilani/trepas-kurumsal-kaynak-planlama-uzman-yardimcisi-3434506,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3815_215612.jpg,it project coordinator
Senior Back End Developer,Bringo Teknoloji ve Hizmet A.Ş,"engineering, software architecture, programming, oracle, postgresql, git, design, java, sql",https://www.kariyer.net//is-ilani/bringo-teknoloji-ve-hizmet-a-s-senior-back-end-developer-3308675,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/318838_241673.jpg,data warehouse developer
Middleware Manager,DILIGEN TEKNOLOJİ ULUSLARARASI BİLİŞİM VE İLETİŞİMİ TEKNOLOJİLERİ ARGE DANIŞMANLIK DE,"python, itil, apache, powershell, elasticsearch, oracle, iis, redis, nginx",https://www.kariyer.net//is-ilani/diligen-teknoloji-uluslararasi-bilisim-ve-iletisim-arakatman-yoneticisi-2684976,/_assets/img/firma-logosuz.png,data analyst
Android Software Developer,Mahrek Teknoloji A.Ş,"git, json, android, java",https://www.kariyer.net//is-ilani/mahrek-teknoloji-a-s-android-yazilim-gelistirme-uzmani-3491131,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/43125_1295481.png,mobile app developer
Mobile Application Developer,ARENTECH BİLİŞİM,"design, xmpp, scrum",https://www.kariyer.net//is-ilani/arentech-bilisim-mobil-uygulama-gelistiricisi-3482296,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/228459_192847.jpg,data analyst
Information Technologies Officer,Namet Gıda San. ve Tic. A.Ş.,dns,https://www.kariyer.net//is-ilani/namet-gida-san-ve-tic-a-s-bilgi-teknolojileri-gorevlisi-3444729,/_assets/img/firma-logosuz.png,data analyst
IT System Assistant Specialist,KPMG Türkiye,"microsoft, windows server, management, itil",https://www.kariyer.net//is-ilani/kpmg-turkiye-it-sistem-uzman-yardimcisi-3385550,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17860_252491.jpg,data analyst
Web Interface Developer,RND,"mvc, ecommerce, html, css, design, javascript",https://www.kariyer.net//is-ilani/rnd-web-arayuz-gelistirici-3409649,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4127_243042.jpg,front-end developer
Front-End Developer (React.Js),SMARTBEE BİLİŞİM TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,"scrum, html, git, css, java",https://www.kariyer.net//is-ilani/smartbee-bilisim-teknolojileri-sanayi-ve-ticaret-l-front-end-developer-react-js-3207938,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/292034_240131.jpg,front-end developer
Senior Front End Developer,Koton,"grunt, flex, bootstrap, git, html5, typescript, yarn, css, javascript",https://www.kariyer.net//is-ilani/koton-kidemli-front-end-developer-3402358,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/koton_logo.gif,front-end developer
Frontend Developer (React Js.),SmartICT Bilişim A.Ş,"linux, scrum, ubuntu, azure, git, html5, css, java, javascript",https://www.kariyer.net//is-ilani/smartict-bilisim-a-s-frontend-developer-react-js-3504052,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/smartıct.jpg,cloud solutions architect
Front End Developer,Bimser Çözüm Yazılım Tic.A.Ş.,"bootstrap, html, git, typescript, css, javascript",https://www.kariyer.net//is-ilani/bimser-cozum-yazilim-tic-a-s-front-end-developer-2840825,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/25138_251769.jpg,front-end developer
Web Development Specialist,Pratik Aday Servisi,"html, photoshop, css, illustrator, seo, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-web-gelistirme-uzmani-3508556,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,digital marketing specialist
Business Intelligence Specialist,FUZUL TASARRUF FİNANSMAN A.Ş.,"excel, sql",https://www.kariyer.net//is-ilani/fuzul-tasarruf-finansman-a-s-is-zekasi-uzmani-3503060,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/91665_logo.gif,data warehouse developer
Information Technologies Assistant Specialist,AVEKS İç ve Dış Tic.Aş.,"active directory, veeam, vmware",https://www.kariyer.net//is-ilani/aveks-ic-ve-dis-tic-as-bilgi-teknolojileri-uzman-yardimcisi-3497260,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/18077_logo.gif,data analyst
Information Technologies Assistant Specialist,Hedef Tüketim Ürünleri San. ve Dış Tic. A.Ş,"linux, active directory, dns, microsoft",https://www.kariyer.net//is-ilani/hedef-tuketim-urunleri-san-ve-dis-tic-a-s-bilgi-teknolojileri-uzman-yardimcisi-3498162,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/34727_206766.jpg,data analyst
Frontend Developer,Amaris Engineering & High Technologies,"templates, ecommerce, html, training, css, design, javascript",https://www.kariyer.net//is-ilani/amaris-engineering-high-technologies-frontend-developer-2622776,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/113135_193927log.png,front-end developer
Senior Frontend Developer,Tatilsepeti.com,"mvc, grunt, bootstrap, coding, html5, software development, css, design",https://www.kariyer.net//is-ilani/tatilsepeti-com-senior-frontend-developer-3214386,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5477_251688.jpg,front-end developer
Main Banking and Connection Management Specialist Assist.,ŞEKERBANK T.A.Ş.,sas,https://www.kariyer.net//is-ilani/sekerbank-t-a-s-ana-bankacilik-ve-baglanti-yonetimi-uzman-yrd-3480938,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/s1zp40nf.y3m.png,
Web Frontend Development Specialist,İdea Teknoloji Çözümleri Bilgisayar Sanayi Tic.A.Ş.,"bootstrap, html, git, html5, css, javascript",https://www.kariyer.net//is-ilani/idea-teknoloji-cozumleri-bilgisayar-sanayi-tic-a-s-web-onyuz-gelistirme-uzmani-3482630,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1_idea.jpg,front-end developer
Information Technology Intern,Zirve Bilgi Teknolojileri A.Ş,"microsoft office, microsoft",https://www.kariyer.net//is-ilani/zirve-bilgi-teknolojileri-a-s-bilgi-teknolojileri-stajyeri-3352295,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1941_196358.jpg,data analyst
ERP Specialist and Consultant,Planet Yazılım Veri İşlem Sis.San.Tur.Ltd.Şti.,erp,https://www.kariyer.net//is-ilani/planet-yazilim-veri-islem-sis-san-tur-ltd-sti-erp-uzmani-ve-danismani-3492908,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/34125_logo.gif,data analyst
ERP Specialist,Erhas Boru ve Mak. Ekipmanları San. Tic. A.Ş.,erp,https://www.kariyer.net//is-ilani/erhas-boru-ve-mak-ekipmanlari-san-tic-a-s-erp-uzmani-3510016,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/9938_214349.jpg,data analyst
ERP Specialist,Alba Grup,erp,https://www.kariyer.net//is-ilani/alba-grup-erp-uzmani-3414640,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/alba plastik logo (002).jpg.jpg,data analyst
Oracle ERP Technical Specialist,TOYPA MAĞAZACILIK TİC. A.Ş.- TOYZZ SHOP,"erp, xml, oracle",https://www.kariyer.net//is-ilani/toypa-magazacilik-tic-a-s-toyzz-shop-oracle-erp-teknik-uzmani-2579849,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/42149_251123.jpg,data analyst
ERP Specialist,Tuna Ofis ve Ev Mobilyaları Tur. İnş. San. Tic A.Ş.,"erp, sap",https://www.kariyer.net//is-ilani/tuna-ofis-ve-ev-mobilyalari-tur-ins-san-tic-a-s-erp-uzmani-3488571,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/tuna.png,data analyst
ERP Specialist (Nebim V3),Galatasaray Mağazacılık ve Perakendecilik,erp,https://www.kariyer.net//is-ilani/galatasaray-magazacilik-ve-perakendecilik-erp-uzmani-nebim-v3-3458577,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/44257_logo.gif,data analyst
ERP Specialist,Elit Çikolata ve Şekerleme San. A.Ş.,"erp, java",https://www.kariyer.net//is-ilani/elit-cikolata-ve-sekerleme-san-a-s-erp-uzmani-3499390,/_assets/img/firma-logosuz.png,data analyst
ERP Specialist,Madame Coco,"erp, microsoft office, sql, microsoft",https://www.kariyer.net//is-ilani/madame-coco-erp-uzmani-3398712,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/41837_logo.gif,data warehouse developer
ERP Specialist,Kafein Yazılım Hizmetleri Tic. A.Ş.,"erp, crystal reports",https://www.kariyer.net//is-ilani/kafein-yazilim-hizmetleri-tic-a-s-erp-uzmani-3477921,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/24432_209766.jpg,data analyst
IFS ERP Software Specialist,Sinpaş Holding A.Ş.,"python, erp, oracle, odoo, sql",https://www.kariyer.net//is-ilani/sinpas-holding-a-s-ifs-erp-yazilim-uzmani-3492720,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/sinpas_hold2.gif,data warehouse developer
Canias ERP Specialist,VANSAN MAKİNA SAN VE TİC A.Ş.,"erp, sql",https://www.kariyer.net//is-ilani/vansan-makina-san-ve-tic-a-s-canias-erp-uzmani-3484383,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/vansan.jpg,data warehouse developer
ERP Specialist,Alarko Holding,"erp, sql",https://www.kariyer.net//is-ilani/alarko-holding-erp-uzmani-3208051,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/16483_250091.jpg,data warehouse developer
ERP Software Development Specialist,MTN Kalıp San.Ltd.Şti.,erp,https://www.kariyer.net//is-ilani/mtn-kalip-san-ltd-sti-erp-yazilim-gelistirme-uzmani-3499832,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/23959_logo.gif,software engineer
ERP Specialist (Ifs),Kuzey Star Shipyard Denizcilik San. ve Tic. A.Ş.,"erp, oracle",https://www.kariyer.net//is-ilani/kuzey-star-shipyard-denizcilik-san-ve-tic-a-s-erp-uzmani-ifs-3504339,/_assets/img/firma-logosuz.png,data analyst
ERP Sales Support Specialist,DİA Yazılım Sanayi ve Ticaret A.Ş.,erp,https://www.kariyer.net//is-ilani/dia-yazilim-sanayi-ve-ticaret-a-s-erp-satis-destek-uzmani-3501123,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/fx35cupp.ged.jpg,data analyst
Canias ERP Specialist,Netpak Ambalaj Aş.,"erp, sql",https://www.kariyer.net//is-ilani/netpak-ambalaj-as-canias-erp-uzmani-3339495,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/37216_201461.jpg,data warehouse developer
ERP Specialist,Systemair HSK Havalandırma Endüstri San. Ve Tic. A. Ş,"erp, sql",https://www.kariyer.net//is-ilani/systemair-hsk-havalandirma-endustri-san-ve-tic-a-erp-uzmani-3479830,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/s2qf3smy.rrc.jpg,data warehouse developer
ERP Specialist,PROKOZ KOZMETİK MEDİKAL İTHALAT İHRACAT MÜMESSİLLİK TAAHHÜT TİCERET LTD. ŞTİ,"erp, crm",https://www.kariyer.net//is-ilani/prokoz-kozmetik-medikal-ithalat-ihracat-mumessilli-erp-uzmani-3485783,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/b22bvxmv.0tw.png,data analyst
ERP Specialist,Kaçmazlar Otomotiv San. Tic. Ltd.Şti.,"erp, microsoft",https://www.kariyer.net//is-ilani/kacmazlar-otomotiv-san-tic-ltd-sti-erp-uzmani-3496796,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/16066_logo.gif,data analyst
ERP Specialist,Sektöründe Öncü Firma,"erp, sap",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-erp-uzmani-3434620,,data analyst
ERP Support and Development Specialist,AKALBATU TEKSTİL AMB. SAN. VE TİC. A.Ş.,sql,https://www.kariyer.net//is-ilani/akalbatu-tekstil-amb-san-ve-tic-a-s-erp-destek-ve-gelistirme-uzmani-3500944,/_assets/img/firma-logosuz.png,data warehouse developer
ERP Specialist,NİĞ TAŞ ANONİM ŞİRKETİ,"erp, crm, sql",https://www.kariyer.net//is-ilani/nig-tas-anonim-sirketi-erp-uzmani-3431104,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/12288_logo.gif,data warehouse developer
ERP Specialist,DORÇE PREFABRİK YAPIVE İNŞ. SAN.TİC.A.Ş.,erp,https://www.kariyer.net//is-ilani/dorce-prefabrik-yapive-ins-san-tic-a-s-erp-uzmani-3484231,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/16847_logo.gif,data analyst
Nebim V3 ERP Specialist,Gizli Firma,"erp, sql",https://www.kariyer.net//is-ilani/gizli-firma-nebim-v3-erp-uzmani-3500118,,data warehouse developer
ERP Specialist,MERT TEKNİK FABRİKAMALZEMELERİ TİCARETVE SAN. A.Ş.,erp,https://www.kariyer.net//is-ilani/mert-teknik-fabrikamalzemeleri-ticaretve-san-a-s-erp-uzmani-3374266,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/19116_logo.gif,data analyst
ERP Specialist,Key Holding A.Ş.,"erp, sql",https://www.kariyer.net//is-ilani/key-holding-a-s-erp-uzmani-3502565,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/14181_190109.jpg,data warehouse developer
ERP Planning and Development Specialist,ATA TEKNİK ENDÜSTRİYEL TEKNOLOJİLER SANAYİTİCARET LİMİTED ŞİRKETİ,erp,https://www.kariyer.net//is-ilani/ata-teknik-endustriyel-teknolojiler-sanayiticaret-erp-planlama-ve-gelistirme-uzmani-3500093,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/53504_243166.jpg,data analyst
ERP Analyst,VEHBİ KOÇ VAKFI AMERİKAN HASTANESİ,"erp, oracle",https://www.kariyer.net//is-ilani/vehbi-koc-vakfi-amerikan-hastanesi-erp-analisti-3489317,/_assets/img/firma-logosuz.png,data analyst
ERP Specialist,TURİSTİK HAVA TAŞIMACILIK A.Ş. - CORENDON AIRLINES,"erp, sql",https://www.kariyer.net//is-ilani/turistik-hava-tasimacilik-a-s-corendon-airlines-erp-uzmani-3458970,/_assets/img/firma-logosuz.png,data warehouse developer
Canias ERP Specialist,Uzel Plastik Sanayi ve Tic. A.Ş.,erp,https://www.kariyer.net//is-ilani/uzel-plastik-sanayi-ve-tic-a-s-canias-erp-uzmani-3495970,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/47002_logo.gif,data analyst
ERP Specialist,Nilson Elk Malz San. Ve Dış Tic. Ltd. Şti.,erp,https://www.kariyer.net//is-ilani/nilson-elk-malz-san-ve-dis-tic-ltd-sti-erp-uzmani-3485645,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/76884_logoo.gif,data analyst
ERP Specialist,ES KA BALIKÇILIK AĞ VE EKİPMANLARI LTD ŞTİ,"erp, sql",https://www.kariyer.net//is-ilani/es-ka-balikcilik-ag-ve-ekipmanlari-ltd-sti-erp-uzmani-3485535,/_assets/img/firma-logosuz.png,data warehouse developer
Panel Furniture ERP and Cost Specialist,Weltew Modüler Mobilya,erp,https://www.kariyer.net//is-ilani/weltew-moduler-mobilya-panel-mobilya-erp-ve-maliyet-uzmani-3482426,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/weltewhomelogo.jpg,data analyst
ERP Specialist,KESİR Müh. Elekt. Mak. İnş. San. Tic. Ltd. Şti,"dynamics, erp",https://www.kariyer.net//is-ilani/kesir-muh-elekt-mak-ins-san-tic-ltd-sti-erp-uzmani-3482390,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/kesirlogo.gif,data analyst
System Analysis Assistant Manager,Zurich Sigorta A.Ş,sql,https://www.kariyer.net//is-ilani/zurich-sigorta-a-s-sistem-analizi-mudur-yardimcisi-3498655,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/teb_sigorta.gif,data warehouse developer
iOS Developer,ARABAM.COM,"mvc, analytics, swift, courses, coding, programming, design",https://www.kariyer.net//is-ilani/arabam-com-ios-developer-3498228,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/arabalogo.jpg,mobile app developer
iOS Gelistirici,Firma Bilgisi Gizli,"json, swift",https://www.kariyer.net//is-ilani/firma-bilgisi-gizli-ios-gelistirici-2821011,,mobile app developer
iOS Gelistirici,DILIGEN TEKNOLOJİ ULUSLARARASI BİLİŞİM VE İLETİŞİMİ TEKNOLOJİLERİ ARGE DANIŞMANLIK DE,"mvc, swift",https://www.kariyer.net//is-ilani/diligen-teknoloji-uluslararasi-bilisim-ve-iletisim-ios-gelistirici-2689326,/_assets/img/firma-logosuz.png,mobile app developer
iOS Gelistirici,Türkiye Finans Katılım Bankası,"design, java",https://www.kariyer.net//is-ilani/turkiye-finans-katilim-bankasi-ios-gelistirici-2237623,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4594_251191.jpg,mobile app developer
Data Management Specialist,Özçelik Mak. San. Tic. A.Ş,"erp, sql",https://www.kariyer.net//is-ilani/ozcelik-mak-san-tic-a-s-veri-yonetimi-uzmani-3505275,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/14387_logo.gif,data warehouse developer
Fullstack PHP Developer,Pratik Aday Servisi,"php, erp, html, css, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-fullstack-php-yazilim-uzmani-3508552,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,front-end developer
Web Development Specialist,Pratik Aday Servisi,"html, photoshop, css, illustrator, seo, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-web-gelistirme-uzmani-3508556,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,digital marketing specialist
iOS Developer Software Engineer,ALTUNKAYA İNŞ.NAK. GIDA TİC.A.Ş.,"sqlite, swift",https://www.kariyer.net//is-ilani/altunkaya-ins-nak-gida-tic-a-s-ios-developer-yazilim-muhendisi-3499708,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/37588altunkaya.gif,data warehouse developer
Full Stack Developer Software Engineer,ALTUNKAYA İNŞ.NAK. GIDA TİC.A.Ş.,"mvc, html, xml, git, oracle, redis, microsoft, css, design, postgresql, javascript",https://www.kariyer.net//is-ilani/altunkaya-ins-nak-gida-tic-a-s-full-stack-developer-yazilim-muhendisi-3499736,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/37588altunkaya.gif,data warehouse developer
iOS Developer,FDN SOFT BİLİŞİM TEKNOLOJİLERİ .SAN.TİC.LTD.ŞTİ.,"design, swift, management",https://www.kariyer.net//is-ilani/fdn-soft-bilisim-teknolojileri-san-tic-ltd-sti-ios-developer-gelistirici-3487366,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/fdn.png,mobile app developer
Data Strategy and Insights Specialist,Mercedes Benz Otomotiv Ticaret ve Hizmetler A.Ş.,"analytics, python, ecommerce, management, dynamics, html, data processing, marketing, programming, visualization, compliance, sql, javascript",https://www.kariyer.net//is-ilani/mercedes-benz-otomotiv-ticaret-ve-hizmetler-a-s-data-strategy-and-insights-specialist-3461158,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/246049-mercedes2021.png,data warehouse developer
IT Engineer,Çukurova İnşaat Makinaları San. ve Tic A.Ş.,"visual basic, excel, erp, windows server, sql",https://www.kariyer.net//is-ilani/cukurova-insaat-makinalari-san-ve-tic-a-s-bilgi-islem-muhendisi-3467686,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/cukurovains_logo.gif,data warehouse developer
Information Technologies Engineer,Goodyear Lastikleri Türk A.Ş.,"linux, engineering, management, itil, sql, active directory, electrical engineering, manufacturing",https://www.kariyer.net//is-ilani/goodyear-lastikleri-turk-a-s-information-technologies-engineer-3356617,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1_kariyer14.2.20.jpg,data warehouse developer
Configuration Management Engineer,CES İleri Kompozit Teknolojileri A.Ş.,erp,https://www.kariyer.net//is-ilani/ces-ileri-kompozit-teknolojileri-a-s-konfigurasyon-yonetimi-muhendisi-2424598,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/23bmpgxe.ssj.png,data analyst
Configuration Specialist,GLOBALID BİLİŞİM TEKNOLOJİLERİ ANONİM ŞİRKETİ,"linux, scrum, azure, powershell, web hosting, iis, sharepoint",https://www.kariyer.net//is-ilani/globalid-bilisim-teknolojileri-anonim-sirketi-konfigurasyon-uzmani-3500454,/_assets/img/firma-logosuz.png,cloud solutions architect
Inoc Technical Support Specialist (English),Turkcell Global Bilgi,voip,https://www.kariyer.net//is-ilani/turkcell-global-bilgi-inoc-teknik-destek-uzmani-ingilizce-3473788,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/turkcell_logo.gif,software support specialist
Hardware Support Person,Güven Sağlık Grubu,"active directory, windows 8",https://www.kariyer.net//is-ilani/guven-saglik-grubu-donanim-destek-elemani-2706508,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/41470_1225531.png,data analyst
GTech Database Academy,G Teknoloji Bilişim San. ve Tic. A.Ş.,"oracle, postgresql",https://www.kariyer.net//is-ilani/g-teknoloji-bilisim-san-ve-tic-a-s-gtech-veri-tabani-akademisi-3422876,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gteknoloji_logo.gif,data warehouse developer
Database Specialist,Gelecek Varlık Yönetimi A.Ş.,"management, financial markets, troubleshooting, installation, database administration, insurance, scheme, health",https://www.kariyer.net//is-ilani/gelecek-varlik-yonetimi-a-s-database-specialist-3509737,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gelecek.png,it support technician
Database Specialist,FUZUL TASARRUF FİNANSMAN A.Ş.,oracle,https://www.kariyer.net//is-ilani/fuzul-tasarruf-finansman-a-s-veri-tabani-uzmani-3481691,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/91665_logo.gif,data analyst
Database Assistant Specialist for Training,Bilge Adam,"linux, oracle, postgresql",https://www.kariyer.net//is-ilani/bilge-adam-yetistirilmek-uzere-veri-tabani-uzman-yardimcisi-3502131,/_assets/img/firma-logosuz.png,data warehouse developer
